geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
77807,-7.189436285349217,-48.19486294513681,araguaina,TO
77880,-6.406851962778574,-48.53163618486251,xambioa,TO
77807,-7.198220872976882,-48.202826828029444,araguaina,TO
77807,-7.198220872976882,-48.202826828029444,araguaina,TO
77817,-7.191943377038186,-48.22416707922543,araguaína,TO
77817,-7.197654859250982,-48.22810494207203,araguaina,TO
77880,-6.408521663382582,-48.5332326171652,xambioa,TO
77817,-7.197210499999926,-48.22575499799996,araguaina,TO
77824,-7.176232619650633,-48.204836383633676,araguaina,TO
77824,-7.234666105158979,-48.24789313187883,araguaina,TO
77817,-7.194251727319351,-48.21762721251968,araguaina,TO
77807,-7.2014183411798065,-48.20178312830407,araguaina,TO
77880,-6.4071458505099494,-48.53512986087904,xambioá,TO
77880,-6.410590723552772,-48.534092232754624,xambioa,TO
77880,-6.4071458505099494,-48.53512986087904,xambioa,TO
77817,-7.197210499999926,-48.22575499799996,araguaina,TO
77824,-7.176373020388314,-48.19333225320547,araguaina,TO
77817,-7.197210499999926,-48.22575499799996,araguaina,TO
77817,-7.195472363079365,-48.222214825691985,araguaina,TO
77824,-7.173791492946664,-48.21054442281639,araguaina,TO
77824,-7.179513898648593,-48.207292937279675,araguaína,TO
77900,-6.317573380111427,-47.4351057224111,tocantinopolis,TO
77900,-6.318816784394796,-47.431400446053445,tocantinopolis,TO
77900,-6.324115894866349,-47.42523961473241,tocantinopolis,TO
77900,-6.317573380111427,-47.4351057224111,tocantinopolis,TO
77900,-6.323264891069455,-47.42154479250645,tocantinopolis,TO
77900,-6.34250591026258,-47.42565869789338,tocantinopolis,TO
77900,-6.324450860637935,-47.43266258361723,tocantinópolis,TO
77900,-6.317573380111427,-47.4351057224111,tocantinopolis,TO
78045,-15.588913837119897,-56.0987026492805,cuiaba,MT
78020,-15.598752099079443,-56.09910474085906,cuiaba,MT
78065,-15.623449621276999,-56.085892763590635,cuiaba,MT
78048,-15.555621180001866,-56.07698913473359,cuiaba,MT
78015,-15.607666442253613,-56.09656368763597,cuiaba,MT
78030,-15.608153689949928,-56.117402916044696,cuiaba,MT
78095,-15.658123872381521,-56.04407141892174,cuiaba,MT
78060,-15.611011851887886,-56.075331439765,cuiabá,MT
78053,-15.65188726552936,-56.03770224666206,cuiaba,MT
78095,-15.669746849509558,-56.03894310978261,cuiaba,MT
78050,-15.588377753336339,-56.07679131752556,cuiaba,MT
78053,-15.56982855426137,-56.05447045738631,cuiaba,MT
78015,-15.609111284274311,-56.08230246935212,cuiaba,MT
78080,-15.63142054141678,-56.0507212537352,cuiaba,MT
78043,-15.584618173489101,-56.10158389316358,cuiaba,MT
78015,-15.602945726084627,-56.08852316289825,cuiabá,MT
78030,-15.608153689949928,-56.117402916044696,cuiaba,MT
78015,-15.610030980063547,-56.0978655601015,cuiaba,MT
78030,-15.608153689949928,-56.117402916044696,cuiaba,MT
78010,-15.605433093056,-56.0811374411601,cuiaba,MT
78045,-15.58228947150387,-56.09409209747969,cuiaba,MT
78020,-15.601490070100446,-56.1035036294405,cuiaba,MT
78048,-15.575386441256756,-56.08584771031969,cuiaba,MT
78048,-15.575996040687723,-56.08661946259788,cuiaba,MT
78058,-15.577092058149088,-56.028200517295886,cuiaba,MT
78053,-15.571279019917949,-56.053765616109786,cuiaba,MT
78058,-15.558424910032596,-56.035691421804415,cuiaba,MT
78065,-15.620803470833053,-56.07948620730508,cuiaba,MT
78053,-15.571696422677032,-56.05924694258472,cuiaba,MT
78043,-15.584075992362015,-56.10271376900034,cuiaba,MT
78028,-15.607538373376194,-56.13103614847839,cuiaba,MT
78058,-15.554583447479109,-56.03918856094813,cuiaba,MT
78055,-15.555319998702373,-56.04086099021595,cuiabá,MT
78030,-15.608153689949928,-56.117402916044696,cuiaba,MT
78043,-15.584618173489101,-56.10158389316358,cuiaba,MT
78005,-15.590412031085542,-56.098535984742384,cuiaba,MT
78043,-15.596719355521783,-56.110253380629516,cuiabá,MT
78060,-15.60595012867628,-56.06605083824981,cuiaba,MT
78055,-15.563307783807984,-56.046074585503916,cuiabá,MT
78048,-15.56268067320266,-56.083610172906624,cuiaba,MT
78055,-15.56696615176134,-56.05224343742793,cuiabá,MT
78095,-15.663706440824166,-56.043749863680816,cuiaba,MT
78050,-15.582981014145536,-56.072049888381315,cuiaba,MT
78005,-15.615989802353697,-56.11086019794815,cuiabá,MT
78028,-15.610753649939392,-56.12861731609524,cuiaba,MT
78028,-15.619211170252937,-56.12870527707367,cuiaba,MT
78005,-15.589070573348128,-56.09777027997723,cuiaba,MT
78058,-15.564144840166168,-56.035106399770726,cuiaba,MT
78080,-15.62741878813375,-56.05151113858646,cuiaba,MT
78053,-15.564801603913534,-56.06168489608645,cuiaba,MT
78095,-15.664957649443789,-56.05969947996787,cuiaba,MT
78095,-15.66298814534346,-56.05964452351421,cuiaba,MT
78050,-15.542872087558825,-56.09504190764503,cuiabá,MT
78015,-15.615101278663934,-56.09625899949234,cuiabá,MT
78020,-15.599403165170328,-56.101101376522465,cuiaba,MT
78030,-15.606096506906514,-56.12549118010494,cuiaba,MT
78055,-15.559461150131769,-56.0526193773757,cuiaba,MT
78028,-15.614473969887905,-56.13200266892109,cuiaba,MT
78058,-15.565950758010326,-56.03097045954259,cuiaba,MT
78005,-15.594531703914724,-56.10113857645112,cuiaba,MT
78080,-15.632888472354042,-56.04915532748205,cuiaba,MT
78010,-15.599082652429171,-56.08914574925164,cuiaba,MT
78015,-15.614968217614765,-56.09114438862279,cuiabá,MT
78010,-15.60460666341965,-56.080199088314245,cuiaba,MT
78010,-15.600469080125924,-56.08119878471991,cuiaba,MT
78060,-15.611089310094027,-56.07267969567452,cuiaba,MT
78028,-15.609982014742348,-56.13275392875101,cuiaba,MT
78028,-15.610639499999996,-56.130291,cuiaba,MT
78030,-15.608153689949928,-56.117402916044696,cuiaba,MT
78055,-15.5546001720947,-56.04488156430062,cuiaba,MT
78058,-15.557509809629053,-56.02843947019579,cuiaba,MT
78045,-15.595444578879956,-56.105896782382416,cuiabá,MT
78050,-15.588377753336339,-56.07679131752556,cuiaba,MT
78015,-15.615071453673707,-56.05838279559732,cuiaba,MT
78043,-15.587848100211945,-56.10866521637151,cuiaba,MT
78065,-15.623449621276999,-56.085892763590635,cuiaba,MT
78055,-15.555319998702373,-56.04086099021595,cuiaba,MT
78095,-15.665471238679842,-56.05591895686459,cuiaba,MT
78055,-15.553769467877855,-56.084342020946615,cuiaba,MT
78060,-15.611011851887886,-56.075331439765,cuiaba,MT
78028,-15.619333639706277,-56.128645121789525,cuiabá,MT
78065,-15.624366754164576,-56.082949316243784,cuiabá,MT
78045,-15.592229200423652,-56.108394746882695,cuiaba,MT
78053,-15.56447937181443,-56.05603664857639,cuiaba,MT
78058,-15.557509809629053,-56.02843947019579,cuiaba,MT
78020,-15.598752099079443,-56.09910474085906,cuiaba,MT
78050,-15.582981014145536,-56.072049888381315,cuiaba,MT
78058,-15.554583447479109,-56.03918856094813,cuiaba,MT
78080,-15.56562343783949,-56.12565435289681,cuiaba,MT
78043,-15.584075992362015,-56.10271376900034,cuiaba,MT
78050,-15.643802896014673,-55.9751997875619,cuiaba,MT
78055,-15.545975750324672,-56.07608921018474,cuiaba,MT
78048,-15.555621180001866,-56.07698913473359,cuiaba,MT
78060,-15.607843579146213,-56.06872204840711,cuiaba,MT
78065,-15.610978457534022,-56.078994070348436,cuiaba,MT
78050,-15.582981014145536,-56.072049888381315,cuiabá,MT
78048,-15.575996040687723,-56.08661946259788,cuiaba,MT
78080,-15.56562343783949,-56.12565435289681,cuiaba,MT
78053,-15.652358027128457,-56.037783743012305,cuiaba,MT
78065,-15.61616414579013,-56.077955277269645,cuiaba,MT
78043,-15.585800069496763,-56.11204858815479,cuiaba,MT
78045,-15.595444578879956,-56.105896782382416,cuiabá,MT
78030,-15.609423397372884,-56.12319410126826,cuiabá,MT
78020,-15.600546107847027,-56.09964489294056,cuiaba,MT
78065,-15.612006727887518,-56.080183319071445,cuiaba,MT
78045,-15.594815162810958,-56.10466591652366,cuiaba,MT
78060,-15.611089310094027,-56.07267969567452,cuiabá,MT
78005,-15.592727396849405,-56.0956002397342,cuiaba,MT
78005,-15.590412031085542,-56.098535984742384,cuiaba,MT
78020,-15.596998600795088,-56.10688429668939,cuiaba,MT
78095,-15.657931806326731,-56.063093405954554,cuiaba,MT
78010,-15.602544390833677,-56.09255613165601,cuiaba,MT
78010,-15.605433093056,-56.0811374411601,cuiaba,MT
78043,-15.587683487978738,-56.103717367837596,cuiaba,MT
78010,-15.600755771834944,-56.092484996238404,cuiabá,MT
78005,-15.589053100009439,-56.08752840008498,cuiaba,MT
78080,-15.62718576580091,-56.048296255562036,cuiaba,MT
78060,-15.611089310094027,-56.07267969567452,cuiaba,MT
78048,-15.575103339570015,-56.091455065152495,cuiabá,MT
78065,-15.62439252217688,-56.0840737789913,cuiaba,MT
78080,-15.632888472354042,-56.04915532748205,cuiabá,MT
78045,-15.58069848506453,-56.094460367726136,cuiaba,MT
78010,-15.596713298045987,-56.09015344306062,cuiabá,MT
78028,-15.620145363760416,-56.132684519228796,cuiaba,MT
78080,-15.627324921836962,-56.05441543870559,cuiaba,MT
78045,-15.583166518956128,-56.09484668679975,cuiaba,MT
78050,-15.582981014145536,-56.072049888381315,cuiabá,MT
78005,-15.590770313618968,-56.095960500000004,cuiaba,MT
78053,-15.570745762826881,-56.0543283837075,cuiabá,MT
78060,-15.611011851887886,-56.075331439765,cuiaba,MT
78048,-15.555621180001866,-56.07698913473359,cuiaba,MT
78020,-15.599831189254923,-56.10056426893374,cuiaba,MT
78095,-15.669746849509558,-56.03894310978261,cuiaba,MT
78020,-15.599831189254923,-56.10056426893374,cuiaba,MT
78030,-15.608153689949928,-56.117402916044696,cuiaba,MT
78015,-15.60988335725281,-56.082687434692225,cuiaba,MT
78180,-15.840846938121075,-56.080837118467464,santo antonio do leverger,MT
78180,-15.840846938121075,-56.080837118467464,santo antonio do leverger,MT
78128,-15.672475342310848,-56.12700875969858,várzea grande,MT
78117,-15.602204468574984,-56.18164676381216,varzea grande,MT
78142,-15.628511310923583,-56.159956982110536,varzea grande,MT
78117,-15.641110329164366,-56.10142500354035,varzea grande,MT
78142,-15.621479788999977,-56.13950425599995,várzea grande,MT
78128,-15.677800572151492,-56.122092838867864,varzea grande,MT
78138,-15.66224697531743,-56.17010907452493,varzea grande,MT
78110,-15.64880627338564,-56.13651880099833,varzea grande,MT
78128,-15.677257547319533,-56.123162088262426,varzea grande,MT
78142,-15.640682056344316,-56.167226207595164,várzea grande,MT
78180,-15.865697438706697,-56.07929936353401,santo antonio do leverger,MT
78142,-15.628698565559842,-56.163842078096664,varzea grande,MT
78138,-15.647551963739922,-56.156703625964894,varzea grande,MT
78142,-15.637468177248953,-56.17470071003261,várzea grande,MT
78180,-15.86391619962239,-56.07894849742668,santo antonio do leverger,MT
78128,-15.668540277617856,-56.132497083437855,varzea grande,MT
78180,-15.86391619962239,-56.07894849742668,santo antonio do leverger,MT
78117,-15.618867963999946,-56.157599999999945,varzea grande,MT
78110,-15.642258963549224,-56.125217149930705,várzea grande,MT
78110,-15.648752628997936,-56.13630322109041,várzea grande,MT
78142,-15.621100318876486,-56.15685616411955,varzea grande,MT
78138,-15.647346431012187,-56.15641415862865,varzea grande,MT
78138,-15.671015999999996,-56.1896336593053,várzea grande,MT
78128,-15.679245024739096,-56.1255908667753,varzea grande,MT
78180,-16.459805999999947,-55.46929399999996,santo antonio do leverger,MT
78110,-15.653913958091595,-56.13305342879924,varzea grande,MT
78117,-15.619777132895676,-56.15755991159171,varzea grande,MT
78142,-15.630179255125684,-56.16057295279493,varzea grande,MT
78180,-15.858224840895684,-56.07702737934254,santo antonio do leverger,MT
78110,-15.649781983302029,-56.124497121758345,várzea grande,MT
78128,-15.67277305384041,-56.1216027732414,varzea grande,MT
78142,-15.628746226957913,-56.16138385880967,varzea grande,MT
78128,-15.668764764539606,-56.13240876071454,varzea grande,MT
78138,-15.64986401727982,-56.15830208090131,varzea grande,MT
78180,-15.863839391860235,-56.077438834241924,santo antonio do leverger,MT
78117,-15.618867963999946,-56.157599999999945,várzea grande,MT
78110,-15.650042055972923,-56.139384750360314,varzea grande,MT
78128,-15.672988079375635,-56.12238577324141,varzea grande,MT
78138,-15.649444406724685,-56.14937204803345,varzea grande,MT
78117,-15.702647652516777,-56.12992369422696,varzea grande,MT
78138,-15.647844934099382,-56.15618657022185,varzea grande,MT
78138,-15.647551963739922,-56.156703625964894,varzea grande,MT
78117,-15.630146935989657,-56.10016273277152,varzea grande,MT
78110,-15.657526623925206,-56.13282890022503,varzea grande,MT
78110,-15.646666318131176,-56.13899879538732,várzea grande,MT
78275,-15.239050862156665,-58.113116545140095,rio branco,MT
78250,-15.231655485595006,-59.31958444142844,pontes e lacerda,MT
78275,-15.235997645815916,-58.111063218659226,rio branco,MT
78250,-15.2268960112585,-59.34063843175572,pontes e lacerda,MT
78270,-15.128840194224425,-58.12939385564829,salto do ceu,MT
78250,-15.232275254369878,-59.326275714240396,pontes e lacerda,MT
78275,-15.238269920050685,-58.11590613232274,rio branco,MT
78250,-15.232275254369878,-59.326275714240396,pontes e lacerda,MT
78280,-15.672922401323701,-58.10325747528271,mirassol d'oeste,MT
78270,-15.128562199244442,-58.130436198065176,salto do ceu,MT
78200,-16.064159649083,-57.67984783196796,caceres,MT
78275,-15.243043864401443,-58.11555195483379,rio branco,MT
78275,-15.238269920050685,-58.11590613232274,rio branco,MT
78280,-15.67302056460158,-58.0956376656274,mirassol d'oeste,MT
78270,-15.128562199244442,-58.130436198065176,salto do ceu,MT
78280,-15.695141832775521,-58.0873502349891,mirassol d'oeste,MT
78270,-15.128562199244442,-58.130436198065176,salto do ceu,MT
78200,-16.073073881411364,-57.68358877089136,caceres,MT
78280,-15.675662408239099,-58.102701216428784,mirassol d'oeste,MT
78200,-16.093186829555115,-57.67481519703413,caceres,MT
78280,-15.67302056460158,-58.0956376656274,mirassol d'oeste,MT
78250,-15.223729720633298,-59.343615957473816,pontes e lacerda,MT
78200,-16.102305241154337,-57.68653883830826,caceres,MT
78270,-15.129817459379392,-58.13279640836467,salto do ceu,MT
78455,-13.07739009468294,-55.91917142615319,lucas do rio verde,MT
78455,-13.075555499999997,-55.945674,lucas do rio verde,MT
78455,-13.075555499999997,-55.945674,lucas do rio verde,MT
78455,-13.075555499999997,-55.945674,lucas do rio verde,MT
78420,-14.45256219142013,-56.84308037106046,arenápolis,MT
78420,-14.469095667446508,-56.842815048628104,arenapolis,MT
78455,-13.066400156642402,-55.919527739496644,lucas do rio verde,MT
78455,-13.075555499999997,-55.945674,lucas do rio verde,MT
78455,-13.075555499999997,-55.945674,lucas do rio verde,MT
78420,-14.457403504208239,-56.84286304875862,arenapolis,MT
78455,-13.071746597533393,-55.935517112797825,lucas do rio verde,MT
78420,-14.458097001114508,-56.84417556080448,arenapolis,MT
78552,-11.829317247041294,-55.49644289081176,sinop,MT
78595,-9.57469903480582,-57.39591903560073,apiacás,MT
78580,-10.026614999999946,-56.478900499999966,alta floresta,MT
78552,-11.828762454596456,-55.510742833321764,sinop,MT
78515,-10.446755760263521,-56.10233843657541,nova canaa do norte,MT
78595,-9.573016313980135,-57.399329191012804,apiacas,MT
78595,-9.56437160912741,-57.394208472903664,apiacas,MT
78540,-11.501938007955472,-54.87767990402657,cláudia,MT
78580,-9.851668682579854,-56.07428026893129,alta floresta,MT
78580,-10.026614999999946,-56.478900499999966,alta floresta,MT
78552,-11.831085200815524,-55.507641590856416,sinop,MT
78552,-11.831102314781143,-55.509984943178914,sinop,MT
78556,-11.866151092513707,-55.52310081245245,sinop,MT
78515,-10.446475453245336,-56.102473293541784,nova canaa do norte,MT
78580,-10.026614999999946,-56.478900499999966,alta floresta,MT
78556,-11.85815002813754,-55.521388434165644,sinop,MT
78595,-9.572217080897964,-57.39620460897562,apiacas,MT
78595,-9.572217080897964,-57.39620460897562,apiacas,MT
78550,-11.856337809250507,-55.506183938105494,sinop,MT
78560,-11.526645392554338,-57.41318179530911,porto dos gauchos,MT
78525,-10.181141702189809,-54.933450176323625,matupa,MT
78557,-11.87413933534899,-55.49474404571158,sinop,MT
78552,-11.833459493064254,-55.51215605431602,sinop,MT
78560,-11.535775326024376,-57.408005705663086,porto dos gauchos,MT
78540,-11.501989735884951,-54.87793474014975,claudia,MT
78560,-11.535601596264389,-57.41653650982571,porto dos gauchos,MT
78540,-11.513869417837848,-54.87413457707208,claudia,MT
78560,-11.54005640463249,-57.40334090463248,porto dos gauchos,MT
78580,-9.866935859167443,-56.08197337987021,alta floresta,MT
78550,-11.853189885801498,-55.5040635398853,sinop,MT
78525,-10.158204684704367,-54.93101933672664,matupa,MT
78550,-11.855779423009565,-55.511723792496156,sinop,MT
78540,-11.507370840783981,-54.880986969341045,claudia,MT
78580,-9.874819288306002,-56.085603275832334,alta floresta,MT
78595,-9.561033827408215,-57.39793870258324,apiacas,MT
78540,-11.51018532449169,-54.88045492209939,claudia,MT
78525,-10.16756838912749,-54.92486249999999,matupa,MT
78550,-11.857323670494944,-55.50935791559096,sinop,MT
78552,-11.827461914947591,-55.51080954611931,sinop,MT
78515,-10.630591574315508,-55.716283790839455,nova canaã do norte,MT
78557,-11.88900240507298,-55.5050513927698,sinop,MT
78540,-11.51386863550491,-54.874122370809864,cláudia,MT
78540,-11.499329535698589,-54.87449616254249,claudia,MT
78560,-11.592866856521804,-57.32306691181761,porto dos gauchos,MT
78525,-10.166844150576415,-54.925851915057635,matupa,MT
78515,-10.445998393083144,-56.10013760258374,nova canaã do norte,MT
78525,-10.167592687554214,-54.92901893171961,matupá,MT
78550,-11.853189885801498,-55.5040635398853,sinop,MT
78557,-11.882348845888988,-55.50482529632541,sinop,MT
78557,-11.861419381085955,-55.498793903622804,sinop,MT
78525,-10.166844150576415,-54.925851915057635,matupa,MT
78557,-11.87413933534899,-55.49474404571158,sinop,MT
78557,-11.890442770068057,-55.50758157800762,sinop,MT
78515,-10.641415910812329,-55.71154790496433,nova canaa do norte,MT
78580,-9.886467894363248,-56.08191170685879,alta floresta,MT
78550,-11.853189885801498,-55.5040635398853,sinop,MT
78525,-10.166249670553933,-54.934539092387475,matupa,MT
78560,-11.536733873797674,-57.41190877381208,porto dos gauchos,MT
78556,-11.86386137406921,-55.50753432494717,sinop,MT
78556,-11.887359750277804,-55.517845673684434,sinop,MT
78525,-10.177090259215257,-54.937990644564294,matupa,MT
79097,-20.534507527352893,-54.67687819692419,campo grande,MS
79041,-20.48158021565009,-54.582351706820596,campo grande,MS
79041,-20.477638351376292,-54.58741095089145,campo grande,MS
79073,-20.551255495336136,-54.62532083914879,campo grande,MS
79041,-20.47088121645038,-54.57578105442486,campo grande,MS
79052,-20.50280260338165,-54.59283335146319,campo grande,MS
79050,-20.487501431179265,-54.60850485200521,campo grande,MS
79097,-20.538562545674747,-54.66911833181368,campo grande,MS
79052,-20.502107154837034,-54.58015030305306,campo grande,MS
79051,-20.480188175614707,-54.59692110068952,campo grande,MS
79092,-20.50035756731484,-54.66091839439665,campo grande,MS
79073,-20.5449842910469,-54.61446158723554,campo grande,MS
79091,-20.489421762681157,-54.66578234525945,campo grande,MS
79034,-20.413824654163623,-54.57046281906039,campo grande,MS
79091,-20.49143645129549,-54.67264577130817,campo grande,MS
79091,-20.473904314472758,-54.6643038455479,campo grande,MS
79006,-20.473486940934375,-54.63704993974442,campo grande,MS
79051,-20.486785851232064,-54.59533299665311,campo grande,MS
79070,-20.50964161919335,-54.605905024294465,campo grande,MS
79097,-20.53573751260905,-54.670152609902516,campo grande,MS
79097,-20.530869280494873,-54.66777785513562,campo grande,MS
79011,-20.43600093444613,-54.60393600083862,campo grande,MS
79097,-20.545557381066455,-54.666840854030674,campo grande,MS
79034,-20.41401526781706,-54.568515042068064,campo grande,MS
79070,-20.52530786234056,-54.62440648349581,campo grande,MS
79050,-20.480939589531843,-54.603805919643406,campo grande,MS
79006,-20.481257126839395,-54.634269918402666,campo grande,MS
79091,-20.492922823215334,-54.6637514654624,campo grande,MS
79034,-20.413824654163623,-54.57046281906039,campo grande,MS
79092,-20.501993796441596,-54.653863194662385,campo grande,MS
79032,-20.445382389411954,-54.56491023724755,campo grande,MS
79092,-20.49168736329285,-54.65547683152521,campo grande,MS
79073,-20.547252692740596,-54.61142451318597,campo grande,MS
79073,-20.551255495336136,-54.62532083914879,campo grande,MS
79032,-20.42921031666581,-54.565035521380274,campo grande,MS
79052,-20.50238582817834,-54.57847275688144,campo grande,MS
79051,-20.49470163223737,-54.5923029836284,campo grande,MS
79070,-20.515924224277096,-54.6112900382885,campo grande,MS
79050,-20.486673731634685,-54.60571353191186,campo grande,MS
79052,-20.50049237986211,-54.58022897291025,campo grande,MS
79092,-20.497197069392314,-54.654976667205375,campo grande,MS
79041,-20.48158021565009,-54.582351706820596,campo grande,MS
79041,-20.47088121645038,-54.57578105442486,campo grande,MS
79092,-20.492200384932932,-54.65661358728147,campo grande,MS
79091,-20.484595131282795,-54.66998806287144,campo grande,MS
79011,-20.433501554821362,-54.601400674880075,campo grande,MS
79097,-20.53751837050621,-54.66400530598999,campo grande,MS
79006,-20.473885298103266,-54.63253138335644,campo grande,MS
79092,-20.49168736329285,-54.65547683152521,campo grande,MS
79032,-20.431609135985994,-54.57421287621902,campo grande,MS
79034,-20.425297500000003,-54.55394999999999,campo grande,MS
79070,-20.516823602921214,-54.61008705955824,campo grande,MS
79092,-20.49968970275258,-54.66102513875596,campo grande,MS
79052,-20.502429863437083,-54.585207559957254,campo grande,MS
79052,-20.50221732644664,-54.57698870237721,campo grande,MS
79011,-20.424423271853563,-54.59153463568928,campo grande,MS
79091,-20.495027504847425,-54.66760071758333,campo grande,MS
79070,-20.51515272432977,-54.6112917332404,campo grande,MS
79034,-20.428256455871995,-54.557221951920575,campo grande,MS
79050,-20.488735718016024,-54.60955069943435,campo grande,MS
79140,-21.455645311835166,-54.370833165671634,nova alvorada do sul,MS
79134,-21.65249882825977,-54.43375249029554,prudencio thomaz,MS
79150,-21.62965071341422,-55.1597193540713,maracaju,MS
79113,-20.44009410323741,-54.67054657825045,campo grande,MS
79140,-21.46647565840245,-54.3762118119673,nova alvorada do sul,MS
79134,-21.654080365728593,-54.4308726064171,prudêncio thomaz,MS
79113,-20.439949157013743,-54.66933087613378,campo grande,MS
79150,-21.603382689647326,-55.17047177425494,maracaju,MS
79107,-20.43684652070092,-54.67593485958462,campo grande,MS
79113,-20.443228763258077,-54.66494628157995,campo grande,MS
79113,-20.44187759554369,-54.66774250429794,campo grande,MS
79140,-21.449312843328254,-54.371661695472085,nova alvorada do sul,MS
79107,-20.429573245551932,-54.67097517999624,campo grande,MS
79150,-21.630164261884897,-55.16426464114674,maracaju,MS
79113,-20.439713453373052,-54.672631566708574,campo grande,MS
79140,-21.464566665077538,-54.37959291489579,nova alvorada do sul,MS
79150,-21.633255881813774,-55.154483128075256,maracaju,MS
79110,-20.45322351067581,-54.63944963336026,campo grande,MS
79113,-20.4494074565756,-54.6515412485429,campo grande,MS
79107,-20.434526465173946,-54.67472352429447,campo grande,MS
79140,-21.449312843328254,-54.371661695472085,nova alvorada do sul,MS
79118,-20.435430812943554,-54.6240021021409,campo grande,MS
79140,-21.455645311835166,-54.370833165671634,nova alvorada do sul,MS
79110,-20.450789245628712,-54.63968471383242,campo grande,MS
79107,-20.434827206109638,-54.67242072723094,campo grande,MS
79110,-20.45039422009349,-54.63786230059429,campo grande,MS
79140,-21.45377676467137,-54.37546545376543,nova alvorada do sul,MS
79118,-20.422373872497122,-54.619158038831486,campo grande,MS
79150,-21.621503866477603,-55.16683042941958,maracaju,MS
79107,-20.43082623870381,-54.67202722424843,campo grande,MS
79110,-20.452579500432694,-54.63815450291419,campo grande,MS
79118,-20.439597738520693,-54.624147240976356,campo grande,MS
79113,-20.439466827637524,-54.66711749041293,campo grande,MS
79118,-20.428655322782642,-54.625129835708805,campo grande,MS
79110,-20.45743308964741,-54.63505315554862,campo grande,MS
79107,-20.43129068858565,-54.67295484124874,campo grande,MS
79150,-21.62965071341422,-55.1597193540713,maracaju,MS
79150,-21.6257681979153,-55.16008480619014,maracaju,MS
79150,-21.633255881813774,-55.154483128075256,maracaju,MS
79113,-20.439466827637524,-54.66711749041293,campo grande,MS
79140,-21.45383085027632,-54.375268200382685,nova alvorada do sul,MS
79118,-20.433780282272433,-54.62756587910455,campo grande,MS
79110,-20.44946549235394,-54.63732099708581,campo grande,MS
79118,-20.43251684678866,-54.62557730004605,campo grande,MS
79107,-20.42860105995724,-54.67095984901036,campo grande,MS
79110,-20.45743308964741,-54.63505315554862,campo grande,MS
79118,-20.422054039049982,-54.620319603985045,campo grande,MS
79107,-20.432536996689805,-54.66724322858889,campo grande,MS
79110,-20.45302174854291,-54.646054141121894,campo grande,MS
79134,-21.656857399657998,-54.430230511685515,prudêncio thomaz,MS
79118,-20.42061098032684,-54.62018145649807,campo grande,MS
79215,-20.690190296470252,-55.278575636469306,dois irmaos do buriti,MS
79200,-20.459910695779897,-55.78533372179675,aquidauana,MS
79200,-20.459854815618666,-55.78530023804935,aquidauana,MS
79200,-20.480342102426395,-55.78312395015461,aquidauana,MS
79215,-20.6845841432882,-55.27393035822052,dois irmaos do buriti,MS
79215,-20.690190296470252,-55.278575636469306,dois irmaos do buriti,MS
79215,-20.6845841432882,-55.27393035822052,dois irmaos do buriti,MS
79200,-20.468391646372574,-55.791996453063945,aquidauana,MS
79215,-20.690190296470252,-55.278575636469306,dois irmaos do buriti,MS
79215,-20.6845841432882,-55.27393035822052,dois irmãos do buriti,MS
79200,-20.459585214341036,-55.78527489101379,aquidauana,MS
79215,-20.688420158156703,-55.279618271258215,dois irmaos do buriti,MS
79200,-20.47914141008334,-55.78969194665957,aquidauana,MS
79215,-20.6845841432882,-55.27393035822052,dois irmaos do buriti,MS
79200,-20.476612041605538,-55.79749051934018,aquidauana,MS
79200,-20.463171950004014,-55.787404488875964,aquidauana,MS
79370,-19.008224794710138,-57.59367827406771,ladário,MS
79370,-19.00854500639209,-57.59577214852426,ladario,MS
79370,-19.007043767646532,-57.600761450795964,ladario,MS
79390,-20.542795969359148,-56.672933362891236,bodoquena,MS
79303,-19.005743202550192,-57.64419305768885,corumba,MS
79304,-19.00373607071322,-57.63452246844892,corumba,MS
79333,-19.004913819637732,-57.66482403622972,corumba,MS
79390,-20.54881531175176,-56.66910851533251,bodoquena,MS
79333,-19.004913819637732,-57.66482403622972,corumbá,MS
79390,-20.550000552879784,-56.68512651167059,bodoquena,MS
79304,-19.00319006617022,-57.63294961797268,corumba,MS
79304,-19.006745256677878,-57.63862332971197,corumba,MS
79370,-19.009644005874808,-57.60950020555624,ladario,MS
79304,-19.003849649295095,-57.632055777831795,corumbá,MS
79333,-19.00073230986156,-57.66384345818082,corumba,MS
79370,-19.00362805984734,-57.60902259039245,ladario,MS
79390,-20.550000552879784,-56.68512651167059,bodoquena,MS
79304,-19.00319006617022,-57.63294961797268,corumba,MS
79333,-18.999682056770702,-57.66655851116845,corumba,MS
79390,-20.542795969359148,-56.672933362891236,bodoquena,MS
79390,-20.54881531175176,-56.66910851533251,bodoquena,MS
79390,-20.542923567978562,-56.66911757000888,bodoquena,MS
79333,-19.00630499858387,-57.67112090051924,corumba,MS
79303,-19.00616508976315,-57.640970363640825,corumba,MS
79303,-18.997028413984967,-57.64708623526055,corumba,MS
79304,-19.00319006617022,-57.63294961797268,corumba,MS
79390,-20.54881531175176,-56.66910851533251,bodoquena,MS
79304,-19.00319006617022,-57.63294961797268,corumba,MS
79333,-19.002973780054987,-57.669692974840245,corumba,MS
79304,-19.00319006617022,-57.63294961797268,corumba,MS
